_id,name_mm,election_year
5f3f90cedf8e3c1f7409a1e9,ဦးစိုင်းလုံ,2010
5f3f90cedf8e3c1f7409a1ea,ဦးစိုင်းလောင်ပန်ဖ,2010
5f3f90cedf8e3c1f7409a1eb,ဦးကျော်တင်ရွှေ,2010
5f3f90cedf8e3c1f7409a1ec,ဦးစိုင်းမောင်တင်,2010
5f3f90cedf8e3c1f7409a1ed,ဦးစိုင်းထွန်းအောင်,2010
5f3f90cedf8e3c1f7409a1ee,ဦးစိုင်းဘုန်းမြင့်,2010
5f3f90cedf8e3c1f7409a1ef,ဦးစိုင်းကျော်မြင့်,2010
5f3f90cedf8e3c1f7409a1f0,ဦးစိုင်းအောင်သန်း,2010
5f3f90cedf8e3c1f7409a1f1,ဦးစိုင်းတင်အောင်(ခ)စိုင်းအုက်,2010
5f3f90cedf8e3c1f7409a1f2,ဦးစိုင်းငေါင်းဆိုင်ဟိန်း,2010
5f3f90cedf8e3c1f7409a1f3,ဦးထွန်းမြင့်ဦး,2010
5f3f90cedf8e3c1f7409a1f4,ဦးစိုင်းခမ်းစင်,2010
5f3f90cedf8e3c1f7409a1f5,ဦးစိုင်းထွန်းအောင်,2010
5f3f90cedf8e3c1f7409a1f6,ဦးစိုင်းမြင့်အေး,2010
5f3f90cedf8e3c1f7409a1f7,ဦးမရန်ယော်,2010
5f3f90cedf8e3c1f7409a1f8,ဦးဇော်ထွန်း,2010
5f3f90cedf8e3c1f7409a1f9,ဦးစိုင်းဝင်းခိုင်,2010
5f3f90cedf8e3c1f7409a1fa,ဦးစိုင်းခွန်ဆေ,2010
5f3f90cedf8e3c1f7409a1fb,ဦးစိုင်းကျော်ထွန်း,2010
5f3f90cedf8e3c1f7409a1fc,ဦးမောရစ်,2010
5f3f90cedf8e3c1f7409a1fd,ဦးစိုင်းသီဟကျော်,2010
5f3f90cedf8e3c1f7409a1fe,ဦးစိုင်းထွမ်းဆာ,2010
5f3f90cedf8e3c1f7409a1ff,ဦးထွန်းဆာ(ခ) ဦးစိုင်းထွန်းဝင်း,2010
5f3f90cedf8e3c1f7409a200,ဦးစိုင်းခွန်လှိုင်,2010
5f3f90cedf8e3c1f7409a201,ဦးစိုင်းမြင့်ဆွေ,2010
5f3f90cedf8e3c1f7409a202,ဦးပီတာ(ခ)ဦးဆမ်ဗရား,2010
5f3f90cedf8e3c1f7409a203,ဦးလုပ်ပေါင်း,2010
5f3f90cedf8e3c1f7409a204,ဦးစောရီ,2010
5f3f90cedf8e3c1f7409a205,ဦးစိုင်းအောင်ထွန်း,2010
5f3f90cedf8e3c1f7409a206,ဒေါ်စောနန်းလုံ,2010
5f3f90cedf8e3c1f7409a207,ဦးဂျစ်ဆိန်း,2010
5f3f90cedf8e3c1f7409a208,ဦးဂျက္ကပ်လမ်နပ်,2010
5f3f90cedf8e3c1f7409a209,ဦးစိုင်းဘိုးအောင်,2010
5f3f90cedf8e3c1f7409a20a,ဦးစိုင်းယီအင်,2010
5f3f90cedf8e3c1f7409a20b,ဦးခွန်ဆိုင်(ခ)ခွန်ကျိန်,2010
5f3f90cedf8e3c1f7409a20c,ဦးချစ်တင်,2010
5f3f90cedf8e3c1f7409a20d,ဦးစိုင်းလှအောင်,2010
5f3f90cedf8e3c1f7409a20e,ဒေါက်တာစိုင်းကျော်အုန်း,2010
5f3f90cedf8e3c1f7409a20f,ဦးရွှေမောင်,2010
5f3f90cedf8e3c1f7409a210,ဦးစိုင်းစံအေး,2010
5f3f90cedf8e3c1f7409a211,ဦးတီခွန်မြတ်,2010
5f3f90cedf8e3c1f7409a212,ဦးအယ်လ်ခွန်ဆိုင်,2010
5f3f90cedf8e3c1f7409a213,ဦးအိုက်ဆိုင်,2010
5f3f90cedf8e3c1f7409a214,ဦးစိုင်းနော်ခမ်းဦး,2010
5f3f90cedf8e3c1f7409a215,ဦးနယ်လ်‌ဆင်(ခ)ဦးဆောင်ဆီ,2010
5f3f90cedf8e3c1f7409a216,ဦးထွန်းရင်,2010
5f3f90cedf8e3c1f7409a217,ဦးခင်မောင်ချို,2010
5f3f90cedf8e3c1f7409a218,ဦးကျော်မြင့်,2010
5f3f90cedf8e3c1f7409a219,ဦးစိုင်းဖူးအောင်,2010
5f3f90cedf8e3c1f7409a21a,ဦးစိုင်းစိန်လင်း,2010
5f3f90cedf8e3c1f7409a21b,ဦးခင်မောင်ဝင်း,2010
5f3f90cedf8e3c1f7409a21c,ဦးရဲထွန်း(ခ)ဦးမင်းထွန်း,2010
5f3f90cedf8e3c1f7409a21d,ဦးစိုင်းအောင်လှ,2010
5f3f90cedf8e3c1f7409a21e,ဦးဆန်းလွင်,2010
5f3f90cedf8e3c1f7409a21f,ဦးဌေးလွင်(ခ)ဦးဒီလုံး,2010
5f3f90cedf8e3c1f7409a220,ဦးဝင်းသိန်း,2010
5f3f90cedf8e3c1f7409a221,ဦးစိုင်းဟောင်ခမ်း,2010
5f3f90cedf8e3c1f7409a222,ဦးစိုင်းနော်,2010
5f3f90cedf8e3c1f7409a223,ဦးကျော်မြင့်(ခ)ဦးဖိုးတုတ်,2010
5f3f90cedf8e3c1f7409a224,ဦးမြင့်လှိုင်,2010
5f3f90cedf8e3c1f7409a225,ဦးစိုးမြင့်ဝင်း,2010
5f3f90cedf8e3c1f7409a226,ဦးစိုင်းသန်းဝင်းအောင်,2010
5f3f90cedf8e3c1f7409a227,ဦးအိုက်မုန်း,2010
5f3f90cedf8e3c1f7409a228,ဦးစိန္ဒာ,2010
5f3f90cedf8e3c1f7409a229,ဦးဟော်ရှောက်ချမ်း,2010
5f3f90cedf8e3c1f7409a22a,ဦးယန်ကျင်ကန်,2010
5f3f90cedf8e3c1f7409a22b,ဦးကျင်ဝမ်း,2010
5f3f90cedf8e3c1f7409a22c,ဦးဆိုင်းနပ်,2010
5f3f90cedf8e3c1f7409a22d,ဦးကျော်နီနိုင်,2010
5f3f90cedf8e3c1f7409a22e,ဦးကျန်တယ်ဝင်(ခ)ကျန်တဲဝမ်,2010
5f3f90cedf8e3c1f7409a22f,ဦးယောသပ်,2010
5f3f90cedf8e3c1f7409a230,ဦးအိုက်ယွန်းမွန်း,2010
5f3f90cedf8e3c1f7409a231,ဦးကျာလော,2010
5f3f90cedf8e3c1f7409a232,ဦးစိုင်းဝန်း,2010
5f3f90cedf8e3c1f7409a233,ဦးစတီဖန်,2010
5f3f90cedf8e3c1f7409a234,ဒေါ်နန်းလှ,2010
5f3f90cedf8e3c1f7409a235,ဦးစောဖီးလစ်,2010
5f3f90cedf8e3c1f7409a236,ဦးစိုင်းအိုက်ယီ,2010
5f3f90cedf8e3c1f7409a237,ဦးစိုင်းကျော်ဟန်,2010
5f3f90cedf8e3c1f7409a238,ဦးစဲကီကော်,2010
5f3f90cedf8e3c1f7409a239,ဦးညိမ်းမောင်,2010
5f3f90cedf8e3c1f7409a23a,ဦးစိုင်းဆမ်,2010
5f3f90cedf8e3c1f7409a23b,ဦးတင်ဝင်း,2010
5f3f90cedf8e3c1f7409a23c,ဦးစိုင်းမိုးလွမ်း,2010
5f3f90cedf8e3c1f7409a23d,ဦးစိုင်းတစ်,2010
5f3f90cedf8e3c1f7409a23e,FALSE,2010
5f3f90cedf8e3c1f7409a23f,ဦးစိုင်းမျိုးနိုင်,2010
5f3f90cedf8e3c1f7409a240,ဦးစိုင်းခတ္တိယ,2010
5f3f90cedf8e3c1f7409a241,ဦးစိုင်းရဲနောင်,2010
5f3f90cedf8e3c1f7409a242,ဦးစိုင်းလိတ်,2010
5f3f90cedf8e3c1f7409a243,ဦးစိုင်းထွန်းစိန်,2010
5f3f90cedf8e3c1f7409a244,ဦးစိုင်းတင်ညွန့်,2010
5f3f90cedf8e3c1f7409a245,ဦးကျဟားရှဲ,2010
5f3f90cedf8e3c1f7409a246,ဦးစိုင်းကော်တိုင်း,2010
5f3f90cedf8e3c1f7409a247,ဦးစိုင်းအောင်ကြည်,2010
5f3f90cedf8e3c1f7409a248,ဦးလှထွေး,2010
5f3f90cedf8e3c1f7409a249,ဦးစိုင်းသိန်းအောင်,2010
5f3f90cedf8e3c1f7409a24a,ဦးစိုင်းလာ,2010
5f3f90cedf8e3c1f7409a24b,ဦးစိုင်းလုံ,2010
5f3f90cedf8e3c1f7409a24c,ဦးအက်(စ်)မာကမ်,2010
5f3f90cedf8e3c1f7409a24d,ဦးစိုင်းကျောက်,2010
5f3f90cedf8e3c1f7409a24e,ဦးရွှေသာထွန်း,2010
5f3f90cedf8e3c1f7409a24f,ဦးစိုင်းမား,2010
5f3f90cedf8e3c1f7409a250,ဦးစိုင်းလုံ,2010
5f3f90cedf8e3c1f7409a251,ဦးစိုင်းစောတင်,2010
5f3f90cedf8e3c1f7409a252,ဦးစိုးမြင့်,2010
5f3f90cedf8e3c1f7409a253,ဦးသန်းထွန်း,2010
5f3f90cedf8e3c1f7409a254,ဦးမြတ်အောင်,2010
5f3f90cedf8e3c1f7409a255,ဦးကျော်ဝင်း,2010
5f3f90cedf8e3c1f7409a256,ဦးသန်းတင်,2010
5f3f90cedf8e3c1f7409a257,ဦးမျိုးကျော်,2010
5f3f90cedf8e3c1f7409a258,ဦးဝင်းသန်း,2010
5f3f90cedf8e3c1f7409a259,ဦးညိမ်းမောင်,2010
5f3f90cedf8e3c1f7409a25a,ဦးမန်းထွန်းတင်,2010
5f3f90cedf8e3c1f7409a25b,ဦးဝင်းသူစိုး,2010
5f3f90cedf8e3c1f7409a25c,ဒေါ်ခင်သန်းမြင့်,2010
5f3f90cedf8e3c1f7409a25d,ဦးဘသော်,2010
5f3f90cedf8e3c1f7409a25e,ဦးတင့်ဝင်း,2010
5f3f90cedf8e3c1f7409a25f,ဒေါက်တာစိုးသူရ,2010
5f3f90cedf8e3c1f7409a260,ဦးမင်းလှရှိန်,2010
5f3f90cedf8e3c1f7409a261,ဦးသက်နိုင်ဦး,2010
5f3f90cedf8e3c1f7409a262,ဦးမောင်မောင်တင်,2010
5f3f90cedf8e3c1f7409a263,ဦးတင်စိုး,2010
5f3f90cedf8e3c1f7409a264,ဦးသိန်းထွန်း,2010
5f3f90cedf8e3c1f7409a265,ဦးအုန်းဟန်,2010
5f3f90cedf8e3c1f7409a266,ဦးဌေးဦး,2010
5f3f90cedf8e3c1f7409a267,ဦးစောထွန်း,2010
5f3f90cedf8e3c1f7409a268,ဦးတင်ထွဋ်,2010
5f3f90cedf8e3c1f7409a269,ဦးလှမြင့်,2010
5f3f90cedf8e3c1f7409a26a,ဦးဘဌေး,2010
5f3f90cedf8e3c1f7409a26b,ဦးရွှေသောင်း,2010
5f3f90cedf8e3c1f7409a26c,ဒေါက်တာစိုးလွင်,2010
5f3f90cedf8e3c1f7409a26d,ဦးသန်းဌေး,2010
5f3f90cedf8e3c1f7409a26e,ဦးလှကြိုင်,2010
5f3f90cedf8e3c1f7409a26f,ဒေါက်တာတင်မောင်ကြိုင်,2010
5f3f90cedf8e3c1f7409a270,ဦးသိန်းလွင်,2010
5f3f90cedf8e3c1f7409a271,ဦးမောင်မောင်စိုး,2010
5f3f90cedf8e3c1f7409a272,ဦးတင်အောင်,2010
5f3f90cedf8e3c1f7409a273,ဦးဌေးအောင်,2010
5f3f90cedf8e3c1f7409a274,ဦးမန်းသောင်းကြွယ်လင်း,2010
5f3f90cedf8e3c1f7409a275,ဦးအောင်ကြင်,2010
5f3f90cedf8e3c1f7409a276,ဦးတင့်ဆန်း,2010
5f3f90cedf8e3c1f7409a277,ဦးမြင့်သိန်း,2010
5f3f90cedf8e3c1f7409a278,ဦးစောဂျိမ်း,2010
5f3f90cedf8e3c1f7409a279,ဦးသောင်းညွန့်,2010
5f3f90cedf8e3c1f7409a27a,ဦးအုန်းလှိုင်,2010
5f3f90cedf8e3c1f7409a27b,ဦးဇော်ထွန်း,2010
5f3f90cedf8e3c1f7409a27c,ဦးအောင်အောင်,2010
5f3f90cedf8e3c1f7409a27d,ဦးမြတ်ဦး,2010
5f3f90cedf8e3c1f7409a27e,ဦးခင်မောင်အေး,2010
5f3f90cedf8e3c1f7409a27f,ဦးသန်းအောင်,2010
5f3f90cedf8e3c1f7409a280,ဦးကြည်ဝင်း,2010
5f3f90cedf8e3c1f7409a281,ဦးကိုကိုလွင်,2010
5f3f90cedf8e3c1f7409a282,ဦီးတင်မြ,2010
5f3f90cedf8e3c1f7409a283,ဦးသိန်းညွန့်,2010
5f3f90cedf8e3c1f7409a284,ဦးမျိုးမြင့်,2010
5f3f90cedf8e3c1f7409a285,ဦး‌ကျော်လင်း,2010
5f3f90cedf8e3c1f7409a286,ဦးပိုက်,2010
5f3f90cedf8e3c1f7409a287,ဦးမြင့်သိန်း,2010
5f3f90cedf8e3c1f7409a288,ဦးမန်းမောင်မောင်ဉာဏ်,2010
5f3f90cedf8e3c1f7409a289,ဦးမောင်မောင်,2010
5f3f90cedf8e3c1f7409a28a,ဦးအောင်မြသန်း,2010
5f3f90cedf8e3c1f7409a28b,ဦးဘငြိမ်း,2010
5f3f90cedf8e3c1f7409a28c,ဦးကြည်တင့်,2010
5f3f90cedf8e3c1f7409a28d,ဦးရွှေမောင်,2010
5f3f90cedf8e3c1f7409a28e,ဦးစိုးနိုင်,2010
5f3f90cedf8e3c1f7409a28f,ဦးစောကျော်ထွန်း,2010
5f3f90cedf8e3c1f7409a290,ဒေါ်စန္ဒာဦး,2010
5f3f90cedf8e3c1f7409a291,ဦးအောင်မျိုး,2010
5f3f90cedf8e3c1f7409a292,ဦးခင်မောင်ဝင်း,2010
5f3f90cedf8e3c1f7409a293,ဦးမြသိန်း,2010
5f3f90cedf8e3c1f7409a294,ဦးဌေးညွန့်,2010
5f3f90cedf8e3c1f7409a295,ဦးစောကက်နက်ဝေသော်,2010
5f3f90cedf8e3c1f7409a296,ဦးတင်ဝင်း,2010
5f3f90cedf8e3c1f7409a297,ဦးအောင်အောင်,2010
5f3f90cedf8e3c1f7409a298,ဦးသန်းဝင်း,2010
5f3f90cedf8e3c1f7409a299,ဦးသန်းညွန့်,2010
5f3f90cedf8e3c1f7409a29a,ဦးကျော်ဆန်း,2010
5f3f90cedf8e3c1f7409a29b,ဦးလှငွေ,2010
5f3f90cedf8e3c1f7409a29c,ဦးတင်ဝင်း,2010
5f3f90cedf8e3c1f7409a29d,ဦးထွန်းကြည်,2010
5f3f90cedf8e3c1f7409a29e,ဦးသူရရွှေမန်း,2010
5f3f90cedf8e3c1f7409a29f,ဦးချစ်စိန်,2010
5f3f90cedf8e3c1f7409a2a0,ဦးသိန်းစိန်,2010
5f3f90cedf8e3c1f7409a2a1,ဦးကျော်အေး,2010
5f3f90cedf8e3c1f7409a2a2,ဦးမောင်ဦး,2010
5f3f90cedf8e3c1f7409a2a3,ဦးသန်း,2010
5f3f90cedf8e3c1f7409a2a4,ဦးဝမ်းမောင်,2010
5f3f90cedf8e3c1f7409a2a5,ဦးမြင့်လှိုင်,2010
5f3f90cedf8e3c1f7409a2a6,ဦးမြဟန်,2010
5f3f90cedf8e3c1f7409a2a7,ဦးသီဟသူရတင်အောင်မြင့်ဦး,2010
5f3f90cedf8e3c1f7409a2a8,ဦးလှရွှေ,2010
5f3f90cedf8e3c1f7409a2a9,ဦးလှမြင့်ဦး,2010
5f3f90cedf8e3c1f7409a2aa,ဦးဥာဏ်ရွှေ,2010
5f3f90cedf8e3c1f7409a2ab,ဦးသိန်းလွင်,2010
5f3f90cedf8e3c1f7409a2ac,ဦးတင်အေး,2010
5f3f90cedf8e3c1f7409a2ad,ဦးဌေးဝင်း,2010
5f3f90cedf8e3c1f7409a2ae,ဦးမြင့်ဦး,2010
5f3f90cedf8e3c1f7409a2af,ဦးကျော်စွာခိုင်,2010
5f3f90cedf8e3c1f7409a2b0,ဦးကြည်မြင့်,2010
5f3f90cedf8e3c1f7409a2b1,ကမန်းဒူနော်,2010
5f3f90cedf8e3c1f7409a2b2,တူးဂျာ,2010
5f3f90cedf8e3c1f7409a2b3,ခင်မောင်ထွန်း,2010
5f3f90cedf8e3c1f7409a2b4,မောင်မောင်,2010
5f3f90cedf8e3c1f7409a2b5,ငွေသိန်း,2010
5f3f90cedf8e3c1f7409a2b6,မြအောင်,2010
5f3f90cedf8e3c1f7409a2b7,ချစ်ထွေး,2010
5f3f90cedf8e3c1f7409a2b8,စိုင်းယီကျန်,2010
5f3f90cedf8e3c1f7409a2b9,ထောလွမ်း,2010
5f3f90cedf8e3c1f7409a2ba,ဆန်းလှိုင်,2010
5f3f90cedf8e3c1f7409a2bb,လဆန်အောင်ဝါ,2010
5f3f90cedf8e3c1f7409a2bc,ဝေါ်တား,2010
5f3f90cedf8e3c1f7409a2bd,အလေးပါး,2010
5f3f90cedf8e3c1f7409a2be,အူရားနော်,2010
5f3f90cedf8e3c1f7409a2bf,Election Cancelled,2010
5f3f90cedf8e3c1f7409a2c0,လဂျွန်ငန်ဆိုင်း,2010
5f3f90cedf8e3c1f7409a2c1,အင်ဝမ်ခန်းဇော်လောန်,2010
5f3f90cedf8e3c1f7409a2c2,ကွမ်ဆောင်းဆမ်အောန်,2010
5f3f90cedf8e3c1f7409a2c3,ခင်မောင်သန်း,2010
5f3f90cedf8e3c1f7409a2c4,ဘီထောဇောင်း,2010
5f3f90cedf8e3c1f7409a2c5,လိန်းဂျောယိန်းဇုံး,2010
5f3f90cedf8e3c1f7409a2c6,ဇခုန်ယိန်းဆောင်,2010
5f3f90cedf8e3c1f7409a2c7,လာဆီး,2010
5f3f90cedf8e3c1f7409a2c8,မဒိန်ဇုန်းတိန့်,2010
5f3f90cedf8e3c1f7409a2c9,ဇောင်းခေါင်,2010
5f3f90cedf8e3c1f7409a2ca,လွမ်းလမ်း,2010
5f3f90cedf8e3c1f7409a2cb,ဇေလွမ်း,2010
5f3f90cedf8e3c1f7409a2cc,ယောနာ,2010
5f3f90cedf8e3c1f7409a2cd,လဂျောင်ဒေါင်ခေါင်,2010
5f3f90cedf8e3c1f7409a2ce,ညွန့်အောင်,2010
5f3f90cedf8e3c1f7409a2cf,တင်ထွန်း,2010
5f3f90cedf8e3c1f7409a2d0,အောင်သန်း,2010
5f3f90cedf8e3c1f7409a2d1,ညီလေး,2010
5f3f90cedf8e3c1f7409a2d2,သန်းလွင်,2010
5f3f90cedf8e3c1f7409a2d3,သက်ထွန်း,2010
5f3f90cedf8e3c1f7409a2d4,စိုးနွယ်,2010
5f3f90cedf8e3c1f7409a2d5,ချစ်အောင်,2010
5f3f90cedf8e3c1f7409a2d6,လှငွေ,2010
5f3f90cedf8e3c1f7409a2d7,ကျော်မြင့်,2010
5f3f90cedf8e3c1f7409a2d8,ဘဂျမ်း,2010
5f3f90cedf8e3c1f7409a2d9,အင်ဖရောင်းဂမ်,2010
5f3f90cedf8e3c1f7409a2da,မရမ်ဆိုင်းဂူ,2010
5f3f90cedf8e3c1f7409a2db,အောင်နီ,2010
5f3f90cedf8e3c1f7409a2dc,မြင့်ကျော်,2010
5f3f90cedf8e3c1f7409a2dd,စိုင်းပန်း‌(ခ)မောင်ပန်း,2010
5f3f90cedf8e3c1f7409a2de,ကျော်ဆွေ,2010
5f3f90cedf8e3c1f7409a2df,အိုက်ခမ်း,2010
5f3f90cedf8e3c1f7409a2e0,ထွန်းရှိန်,2010
5f3f90cedf8e3c1f7409a2e1,ကျော်ဝင်း,2010
5f3f90cedf8e3c1f7409a2e2,ထွန်းထွန်းဦး,2010
5f3f90cedf8e3c1f7409a2e3,အောင်နိုင်,2010
5f3f90cedf8e3c1f7409a2e4,စံညွန့်,2010
5f3f90cedf8e3c1f7409a2e5,ဖိုးပါကြွယ်,2010
5f3f90cedf8e3c1f7409a2e6,တင်မောင်,2010
5f3f90cedf8e3c1f7409a2e7,ဆွတ်နောင်,2010
5f3f90cedf8e3c1f7409a2e8,မရန်အောင်,2010
5f3f90cedf8e3c1f7409a2e9,‌ဒေါ့ဆန်အောင်,2010
5f3f90cedf8e3c1f7409a2ea,မျိုးအောင်,2010
5f3f90cedf8e3c1f7409a2eb,ဒေါ်ဝိုင်း,2010
5f3f90cedf8e3c1f7409a2ec,ထွန်းကြိုင်,2010
5f3f90cedf8e3c1f7409a2ed,သန့်ဇင်ဌေး,2010
5f3f90cedf8e3c1f7409a2ee,အိုက်ရွှေ,2010
5f3f90cedf8e3c1f7409a2ef,မောင်ရွှေ,2010
5f3f90cedf8e3c1f7409a2f0,ကွမ်ဆန်း,2010
5f3f90cedf8e3c1f7409a2f1,ယောဟန်,2010
5f3f90cedf8e3c1f7409a2f2,အားရီ,2010
5f3f90cedf8e3c1f7409a2f3,စောဝင်းခွန်,2010
5f3f90cedf8e3c1f7409a2f4,စဝ်နွဲ့နိုခမ်း,2010
5f3f90cedf8e3c1f7409a2f5,လီပေါ်ရဲ့,2010
5f3f90cedf8e3c1f7409a2f6,ဒေါက်တာတူးရင်,2010
5f3f90cedf8e3c1f7409a2f7,ဖုန်ရိမင်,2010
5f3f90cedf8e3c1f7409a2f8,ဒေါ်ဘောက်ဂျာ,2010
5f3f90cedf8e3c1f7409a2f9,ကဒန်မုန်ဒွယ်,2010
5f3f90cedf8e3c1f7409a2fa,Election Cancelled,2010
5f3f90cedf8e3c1f7409a2fb,ရားဝမ်ဂျူံ,2010
5f3f90cedf8e3c1f7409a2fc,ယောစီ,2010
5f3f90cedf8e3c1f7409a2fd,ထိန်မောင်တူး,2010
5f3f90cedf8e3c1f7409a2fe,ငွားဒီးယော်,2010
5f3f90cedf8e3c1f7409a2ff,ဒိန်ခန်ဒါဝိ,2010
5f3f90cedf8e3c1f7409a300,လေမယ်ဖူ,2010
5f3f90cedf8e3c1f7409a301,ခင်လေးဖုန်,2010
5f3f90cedf8e3c1f7409a302,မီးကော်ဖူ,2010
5f3f90cedf8e3c1f7409a303,ချန်တန်ခင်,2010
5f3f90cedf8e3c1f7409a304,ဝန်လောန်,2010
5f3f90cedf8e3c1f7409a305,မဘုဒဂုဏ်,2010
5f3f90cedf8e3c1f7409a306,ချန်းခင်,2010
5f3f90cedf8e3c1f7409a307,ကျော်ဆွေ,2010
5f3f90cedf8e3c1f7409a308,‌ချစ်ထွန်း(ခ) လူရယ်,2010
5f3f90cedf8e3c1f7409a309,တင်အောင်,2010
5f3f90cedf8e3c1f7409a30a,ကိုးရယ်,2010
5f3f90cedf8e3c1f7409a30b,ကျော်ညိမ်း,2010
5f3f90cedf8e3c1f7409a30c,စောလူးလူ,2010
5f3f90cedf8e3c1f7409a30d,တော့ရယ်,2010
5f3f90cedf8e3c1f7409a30e,စောလေထူး,2010
5f3f90cedf8e3c1f7409a30f,မြင့်အောင်,2010
5f3f90cedf8e3c1f7409a310,ပိုးရယ် (ခ) ပိုးရယ်ရန်အောင်,2010
5f3f90cedf8e3c1f7409a311,နန်းရီ,2010
5f3f90cedf8e3c1f7409a312,အန်းဂျေလို,2010
5f3f90cedf8e3c1f7409a313,စောဟူးဟူး,2010
5f3f90cedf8e3c1f7409a314,သိုးရယ်,2010
5f3f90cedf8e3c1f7409a315,ရစ်ချက်,2010
5f3f90cedf8e3c1f7409a316,ပီတာဂျော့ဆို‌(ခ)ပေတလူ,2010
5f3f90cedf8e3c1f7409a317,ရဲဝင်း,2010
5f3f90cedf8e3c1f7409a318,ထိန်လင်းဦး,2010
5f3f90cedf8e3c1f7409a319,အေးမောင်,2010
5f3f90cedf8e3c1f7409a31a,ဖြေရယ်စူး,2010
5f3f90cedf8e3c1f7409a31b,ခင်မောင်ဦး(ခ)ဘူးရယ်,2010
5f3f90cedf8e3c1f7409a31c,ချစ်လှ,2010
5f3f90cedf8e3c1f7409a31d,သန်းဝင်း,2010
5f3f90cedf8e3c1f7409a31e,သန်းကျော်စိုး,2010
5f3f90cedf8e3c1f7409a31f,စိန်ဝင်း,2010
5f3f90cedf8e3c1f7409a320,စောကိုဒီ,2010
5f3f90cedf8e3c1f7409a321,စောဘစိန်,2010
5f3f90cedf8e3c1f7409a322,သိန်းထွန်း,2010
5f3f90cedf8e3c1f7409a323,အောင်ဝင်း,2010
5f3f90cedf8e3c1f7409a324,အောင်နိုင်ဦး,2010
5f3f90cedf8e3c1f7409a325,ထွန်းရင်,2010
5f3f90cedf8e3c1f7409a326,စောကြည်လင်း,2010
5f3f90cedf8e3c1f7409a327,မောင်ရှိန်,2010
5f3f90cedf8e3c1f7409a328,တင်မောင်မြင့်,2010
5f3f90cedf8e3c1f7409a329,စောခင်မောင်မြင့်,2010
5f3f90cedf8e3c1f7409a32a,ခွန်ဝင်းနောင်,2010
5f3f90cedf8e3c1f7409a32b,စောစံဝင်း,2010
5f3f90cedf8e3c1f7409a32c,မင်းအောင်လင်း,2010
5f3f90cedf8e3c1f7409a32d,စောသာထူးကျော်,2010
5f3f90cedf8e3c1f7409a32e,တင်အောင်ဝင်း,2010
5f3f90cedf8e3c1f7409a32f,စောရှားထွန့်ဖောင်,2010
5f3f90cedf8e3c1f7409a330,စောခင်စိုး,2010
5f3f90cedf8e3c1f7409a331,ခွန်မန်းတင်,2010
5f3f90cedf8e3c1f7409a332,ဝင်းထိန်,2010
5f3f90cedf8e3c1f7409a333,ပဒိုအောင်ဆန်း,2010
5f3f90cedf8e3c1f7409a334,ကြည်စိုးထွန်း,2010
5f3f90cedf8e3c1f7409a335,စောခရစ္စတိုဖာ,2010
5f3f90cedf8e3c1f7409a336,စောအဲမရီ,2010
5f3f90cedf8e3c1f7409a337,စောရွှေမောင်,2010
5f3f90cedf8e3c1f7409a338,စောလှမောင်,2010
5f3f90cedf8e3c1f7409a339,စောဂျေအေဝင်းမြင့်,2010
5f3f90cedf8e3c1f7409a33a,ချစ်လှိုင်,2010
5f3f90cedf8e3c1f7409a33b,အုန်းသိန်း(ခ)ကျော်,2010
5f3f90cedf8e3c1f7409a33c,အောင်တိုး,2010
5f3f90cedf8e3c1f7409a33d,သံဒိုင်,2010
5f3f90cedf8e3c1f7409a33e,မန်းအောင်ပြည်စိုး,2010
5f3f90cedf8e3c1f7409a33f,မန်းလှမြိုင်,2010
5f3f90cedf8e3c1f7409a340,စဘီကျင်ဦး,2010
5f3f90cedf8e3c1f7409a341,အေးစိုး,2010
5f3f90cedf8e3c1f7409a342,မင်းစိုးသိန်း(ခ)နိုင်မင်းစိုးသိန်း,2010
5f3f90cedf8e3c1f7409a343,နော်ယုဇနဝါ,2010
5f3f90cedf8e3c1f7409a344,မင်းချစ်သိုင်း,2010
5f3f90cedf8e3c1f7409a345,စောအောင်ကျော်မင်း,2010
5f3f90cedf8e3c1f7409a346,စောထယ်ရီ,2010
5f3f90cedf8e3c1f7409a347,ဆာလောလ,2010
5f3f90cedf8e3c1f7409a348,နထန်း,2010
5f3f90cedf8e3c1f7409a349,ငွန်လာလ်,2010
5f3f90cedf8e3c1f7409a34a,ထန်ကင်းမ်,2010
5f3f90cedf8e3c1f7409a34b,နိုး‌ဆွန်,2010
5f3f90cedf8e3c1f7409a34c,ကောလ်လွယ်,2010
5f3f90cedf8e3c1f7409a34d,ခွန်လျန်း,2010
5f3f90cedf8e3c1f7409a34e,လာလ်သိမ်းလှီမာ,2010
5f3f90cedf8e3c1f7409a34f,ရမ်မန်း,2010
5f3f90cedf8e3c1f7409a350,ထန်ဟဲ,2010
5f3f90cedf8e3c1f7409a351,မှေကြီး,2010
5f3f90cedf8e3c1f7409a352,ချန်ပွန်,2010
5f3f90cedf8e3c1f7409a353,ဟရန်ကျဲအို,2010
5f3f90cedf8e3c1f7409a354,လျန်ချွမ်း,2010
5f3f90cedf8e3c1f7409a355,လှမာ,2010
5f3f90cedf8e3c1f7409a356,လာလ်မောင်ကျုံး,2010
5f3f90cedf8e3c1f7409a357,ရွှေထီးအိုး,2010
5f3f90cedf8e3c1f7409a358,ထန်ဒိန်း,2010
5f3f90cedf8e3c1f7409a359,ရိုဘင်,2010
